133,7,752.5,257.5,16,92,1,762.98,306.51,0
134,1,383.5,187.5,19,78,1,392.36,229.55,0
134,2,573.5,204.5,37,79,1,593.11,241.97,0
134,3,599.5,122.5,44,62,1,619.34,152,0
134,4,627.5,227.5,17,82,1,636.43,270.49,0
134,5,692.5,122.5,15,63,1,700.32,149.76,0
134,6,743.5,256.5,25,91,1,757.29,308.64,0
135,1,382.5,187.5,20,78,1,392.55,229.62,0
135,2,569.5,202.5,33,79,1,586.71,242.27,0
135,3,599.5,121.5,45,62,1,621.4,150.38,0
135,4,628.5,229.5,32,81,1,643.21,273.48,0
135,5,696.5,121.5,14,60,1,703.62,149.52,0
135,6,720.5,256.5,44,91,1,750.09,304.08,0
136,1,383.5,187.5,21,78,1,393.15,230.47,0
136,2,567.5,199.5,30,79,1,580.59,236.39,0
136,3,602.5,120.5,42,61,1,623.39,149.25,0
136,4,629.5,231.5,44,79,1,650.42,274.46,0
136,5,698.5,122.5,15,59,1,706.21,149.3,0
136,6,716.5,255.5,46,90,1,742.67,302.59,0
137,1,384.5,187.5,21,78,1,393.97,230.19,0
137,2,563.5,198.5,29,78,1,575.27,238.61,0
137,3,605.5,119.5,38,60,1,625.55,149.15,0
137,4,635.5,231.5,36,80,1,658.46,273.12,0
137,5,699.5,119.5,16,62,1,707.74,150.72,0
137,6,722.5,253.5,30,89,1,734.65,300.14,0
138,1,387.5,186.5,20,79,1,395.99,228.45,0
138,2,542.5,198.5,38,77,1,563.11,234.67,0
138,3,610.5,119.5,37,60,1,628.88,149.09,0
138,4,664.5,229.5,17,82,1,673.07,272.56,0
138,5,701.5,118.5,19,63,1,711.15,143.42,0
138,6,703.5,250.5,27,91,1,719.8,298.17,0
139,1,388.5,186.5,22,79,1,397.11,228.02,0
139,2,542.5,196.5,32,75,1,555.78,232.59,0
139,3,613.5,119.5,36,60,1,631.86,149.4,0
139,4,664.5,230.5,63,111,1,697.61,286.48,0
139,5,703.5,118.5,19,63,1,712.69,144.38,0
140,1,388.5,186.5,23,79,1,397.87,226.95,0
140,2,537.5,194.5,27,76,1,549.14,231.84,0
140,3,616.5,117.5,35,60,1,634.34,148.18,0
140,4,665.5,232.5,57,108,1,696.67,284.6,0
140,5,706.5,119.5,17,58,1,714.12,145.29,0
141,1,388.5,187.5,21,79,1,397.95,227.84,0
141,2,520.5,193.5,31,77,1,536.92,229.61,0
141,3,620.5,116.5,37,59,1,637.42,144.75,0
141,4,679.5,229.5,30,105,1,695.64,283.79,0
141,5,708.5,117.5,15,60,1,716.84,144.88,0
142,1,390.5,187.5,17,81,1,397.98,226.88,0
142,2,511.5,192.5,37,77,1,530.7,231.05,0
142,3,622.5,116.5,37,59,1,638.06,145.02,0
142,4,663.5,230.5,52,103,1,695.87,283.83,0
142,5,709.5,117.5,15,60,1,718.04,146.81,0
143,1,389.5,188.5,15,81,1,397.72,227.52,0
143,2,510.5,190.5,29,75,1,524.4,229.13,0
143,3,623.5,116.5,37,59,1,640.54,145.52,0
143,4,654.5,231.5,79,101,1,695.42,283.47,0
143,5,710.5,116.5,16,60,1,719.09,146.64,0
144,1,389.5,190.5,15,81,1,396.96,229.57,0
144,2,498.5,188.5,30,75,1,512.98,226.36,0
144,3,626.5,115.5,36,57,1,643.16,143.78,0
144,4,656.5,240.5,23,87,1,665.65,284.93,0
144,5,702.5,234.5,40,77,1,727.3,273.82,0
144,6,711.5,115.5,18,61,1,720.38,144.56,0
145,1,389.5,190.5,17,81,1,396.77,230.89,0
145,2,487.5,188.5,35,75,1,506.96,224.39,0
145,3,625.5,114.5,39,58,1,645.34,142.9,0
145,4,645.5,239.5,24,87,1,658.79,278.63,0
145,5,712.5,114.5,17,62,1,721.09,142.35,0
145,6,715.5,233.5,29,78,1,734.73,274.35,0
146,1,388.5,190.5,19,81,1,397,232.08,0
146,2,486.5,187.5,33,74,1,500.67,223.07,0
146,3,628.5,113.5,36,58,1,647.72,143.4,0
146,4,636.5,239.5,28,88,1,653.08,283.07,0
146,5,713.5,115.5,16,58,1,721.57,141.66,0
146,6,732.5,233.5,19,79,1,741.44,270.58,0
147,1,388.5,190.5,19,82,1,397.99,235.35,0
147,2,475.5,184.5,27,74,1,487.48,219.76,0
147,3,623.5,236.5,31,88,1,640.18,280.75,0
147,4,631.5,113.5,35,57,1,649.6,140.35,0
147,5,735.5,236.5,33,76,1,753.7,276.33,0
148,1,389.5,190.5,22,84,1,399.4,238.61,0
148,2,435.5,205.5,21,64,1,445.29,250.34,0
148,3,458.5,182.5,38,76,1,481.23,222.8,0
148,4,619.5,234.5,24,87,1,633.15,277.25,0
148,5,634.5,113.5,32,57,1,652.04,142.13,0
148,6,737.5,236.5,31,77,1,759.71,275.65,0
149,1,391.5,196.5,23,80,1,400.75,239.68,0
149,2,435.5,183.5,59,88,1,464.8,231.46,0
149,3,613.5,233.5,24,86,1,626.74,280.08,0
149,4,635.5,111.5,35,57,1,653.72,141.35,0
149,5,747.5,241.5,21,72,1,762.44,284.51,0
150,1,392.5,197.5,22,80,1,404,239.66,0
150,2,435.5,182.5,43,91,1,456.43,229.65,0
150,3,596.5,233.5,37,84,1,613.84,276.17,0
150,4,638.5,110.5,38,57,1,656.15,138.54,0
151,1,390.5,198.5,25,79,1,405.47,240.34,0
151,2,435.5,181.5,37,93,1,453.98,231.35,0
151,3,594.5,231.5,30,84,1,606.52,274.29,0
151,4,640.5,110.5,37,57,1,656.86,138.57,0
152,1,392.5,198.5,23,81,1,406.71,239.05,0
152,2,435.5,181.5,31,93,1,452.3,234.74,0
152,3,588.5,229.5,21,85,1,600.61,270.61,0
152,4,641.5,110.5,36,57,1,658.06,139.43,0
153,1,397.5,213.5,28,72,1,411.28,250.34,0
153,2,433.5,182.5,35,96,1,452.57,230.9,0
153,3,570.5,228.5,32,86,1,588.14,270.72,0
153,4,644.5,109.5,35,56,1,660.63,136.95,0
154,1,401.5,215.5,25,71,1,412.92,252.31,0
154,2,447.5,200.5,22,81,1,457.4,237.51,0
154,3,570.5,228.5,28,85,1,582.05,269.75,0
154,4,645.5,109.5,36,56,1,662.68,135.85,0
155,1,405.5,213.5,21,73,1,416.02,254.04,0
155,2,447.5,202.5,24,81,1,459.47,242.89,0
155,3,564.5,226.5,23,82,1,575.54,269,0
155,4,645.5,108.5,38,56,1,665.42,136.12,0
156,1,398.5,179.5,29,107,1,414.11,233.16,0
156,2,452.5,203.5,25,80,1,465.15,243.16,0
156,3,546.5,225.5,29,84,1,563.26,267.4,0
156,4,648.5,108.5,15,53,1,655.99,133.63,0
156,5,697.5,116.5,16,60,1,705.33,146.77,0
157,1,395.5,177.5,39,109,1,409.68,225.53,0
157,2,456.5,203.5,23,80,1,468.34,245.5,0
157,3,534.5,226.5,41,80,1,557.64,267.39,0
157,4,649.5,108.5,15,53,1,657.41,134.27,0
157,5,674.5,113.5,35,64,1,693.34,138.07,0
158,1,384.5,177.5,22,52,1,393.12,202.96,0
158,2,418.5,245.5,27,45,1,434.39,270.46,0
158,3,460.5,205.5,38,79,1,475.44,248.14,0
158,4,530.5,225.5,33,81,1,544.69,266.98,0
158,5,654.5,106.5,13,54,1,660.83,131.9,0
158,6,679.5,109.5,25,67,1,691.32,141.32,0
159,1,371.5,177.5,25,68,1,384.48,207.02,0
159,2,460.5,206.5,40,80,1,478.98,247.24,0
159,3,522.5,224.5,26,82,1,538.7,263.48,0
159,4,656.5,106.5,12,53,1,662.94,132.37,0
159,5,679.5,108.5,23,71,1,691.18,143.01,0
160,1,368.5,176.5,26,69,1,380,213.6,0
160,2,435.5,228.5,19,62,1,441.87,263.89,0
160,3,462.5,205.5,38,80,1,483.06,247.89,0
160,4,515.5,224.5,29,82,1,532.73,268.59,0
160,5,657.5,106.5,13,53,1,664.53,134.61,0
160,6,680.5,108.5,20,71,1,690.18,140.94,0
161,1,352.5,175.5,27,69,1,366.11,208.35,0
161,2,435.5,209.5,25,86,1,447.55,260.5,0
161,3,474.5,205.5,66,101,1,504.59,258.06,0
161,4,660.5,106.5,39,73,1,679.64,142.13,0
162,1,345.5,175.5,28,65,1,359.38,204.77,0
162,2,438.5,209.5,26,86,1,450.38,260.26,0
162,3,482.5,205.5,48,99,1,503.75,258.79,0
162,4,661.5,105.5,39,74,1,680.31,136.69,0
163,1,341.5,174.5,29,68,1,355.26,209.28,0
163,2,438.5,210.5,28,86,1,452.55,259.9,0
163,3,485.5,206.5,32,99,1,501.67,257.79,0
163,4,663.5,105.5,38,74,1,681.45,137.03,0
164,1,339.5,173.5,24,68,1,349.17,204.6,0
164,2,440.5,210.5,28,86,1,455.04,259.76,0
164,3,484.5,207.5,32,99,1,500.83,261.87,0
164,4,665.5,105.5,39,77,1,681.87,135.76,0
165,1,331.5,173.5,27,67,1,343.69,206.29,0
165,2,445.5,208.5,71,98,1,485.79,263.21,0
165,3,664.5,105.5,41,77,1,681.97,137.45,0
166,1,319.5,174.5,26,64,1,330.97,201.65,0
166,2,453.5,209.5,70,97,1,485.81,262.12,0
166,3,656.5,105.5,50,80,1,678.81,136.02,0
167,1,314.5,172.5,25,66,1,326.33,206.97,0
167,2,453.5,210.5,73,95,1,487.07,260.27,0
167,3,653.5,105.5,55,81,1,676.63,138.58,0
168,1,308.5,172.5,25,66,1,319.72,200.24,0
168,2,452.5,213.5,39,92,1,469.3,265.16,0
168,3,503.5,210.5,28,82,1,518.3,254.64,0
168,4,650.5,104.5,59,83,1,679.11,139.6,0
169,1,295.5,172.5,24,63,1,306.63,200.4,0
169,2,443.5,213.5,47,92,1,466.73,264.9,0
169,3,507.5,212.5,44,85,1,527.22,255.57,0
169,4,647.5,123.5,13,64,1,653.8,153.37,0
169,5,672.5,104.5,39,52,1,692.57,130.44,0
170,1,291.5,171.5,25,66,1,302.99,205.06,0
170,2,440.5,213.5,47,92,1,464.24,261.37,0
170,3,508.5,213.5,43,84,1,532.23,256.01,0
170,4,643.5,124.5,14,64,1,651.05,158.14,0
170,5,673.5,104.5,39,52,1,692.7,130.47,0
171,1,285.5,170.5,25,66,1,296.06,200.44,0
171,2,437.5,213.5,48,91,1,462.06,262.19,0
171,3,514.5,212.5,37,85,1,537.45,255.5,0
171,4,674.5,104.5,38,52,1,692.46,130.35,0
172,1,267.5,171.5,31,63,1,283.02,198.42,0
172,2,435.5,213.5,52,89,1,462.83,263.19,0
172,3,536.5,211.5,24,88,1,546.93,253.17,0
172,4,634.5,126.5,16,49,1,641.56,151.75,0
172,5,674.5,104.5,38,50,1,692.3,129.61,0
173,1,266.5,170.5,25,64,1,276.44,198.91,0
173,2,429.5,214.5,60,88,1,465.02,264.04,0
173,3,540.5,212.5,27,90,1,551.43,256.5,0
173,4,629.5,126.5,22,65,1,638.32,158.05,0
173,5,675.5,103.5,39,51,1,692.5,129.56,0
174,1,261.5,169.5,24,65,1,272.32,202.6,0
174,2,416.5,244.5,40,57,1,435.52,274.04,0
174,3,447.5,214.5,44,85,1,479.23,256.97,0
174,4,542.5,214.5,29,86,1,555.65,260.29,0
174,5,625.5,126.5,20,65,1,635.59,159.58,0
174,6,676.5,103.5,39,52,1,693.09,128.87,0
175,1,250.5,169.5,23,64,1,261.37,197.62,0
175,2,406.5,232.5,21,66,1,419.98,266.29,0
175,3,469.5,217.5,28,86,1,486.16,255.89,0
175,4,546.5,216.5,32,85,1,564.36,262.66,0
175,5,618.5,127.5,19,68,1,628.85,160.51,0
175,6,677.5,103.5,39,52,1,695.55,128,0
176,1,245.5,168.5,22,62,1,253.85,196.17,0
176,2,401.5,217.5,25,81,1,415.53,257.67,0
176,3,472.5,219.5,29,85,1,489.88,259.32,0
176,4,556.5,216.5,24,85,1,569.21,261.4,0
176,5,616.5,129.5,19,62,1,625.67,158.74,0
176,6,678.5,103.5,37,52,1,696.12,128.74,0
177,1,240.5,167.5,21,64,1,249.47,199.76,0
177,2,395.5,217.5,30,81,1,411.35,261.16,0
177,3,473.5,221.5,36,83,1,492.64,259.64,0
177,4,564.5,216.5,21,85,1,574.44,260.49,0
177,5,613.5,130.5,20,66,1,621.71,161.41,0
177,6,679.5,102.5,35,53,1,696.83,128.92,0
178,1,225.5,166.5,26,64,1,237.31,193.42,0
178,2,386.5,214.5,29,81,1,400.74,254.63,0
178,3,484.5,222.5,34,82,1,499.97,258.48,0
178,4,568.5,219.5,40,84,1,584.29,264.29,0
178,5,607.5,130.5,13,66,1,614.32,161.33,0
178,6,680.5,102.5,35,53,1,696.47,128.19,0
179,1,218.5,167.5,27,63,1,231.64,193.5,0
179,2,384.5,213.5,21,82,1,394.98,255.26,0
179,3,490.5,222.5,31,83,1,504.74,264.71,0
179,4,568.5,220.5,45,85,1,588.7,265.51,0
179,5,603.5,130.5,14,66,1,611.21,167.8,0
179,6,681.5,102.5,35,53,1,696.88,128.85,0
180,1,216.5,167.5,22,62,1,225.68,194.82,0
180,2,378.5,214.5,26,78,1,389.16,256.53,0
180,3,496.5,224.5,30,84,1,508.52,263.17,0
180,4,569.5,221.5,45,85,1,594.58,266.37,0
180,5,600.5,132.5,17,64,1,608.7,158.5,0
180,6,681.5,103.5,35,52,1,696.95,129.38,0
181,1,203.5,165.5,24,64,1,216.12,193.5,0
181,2,361.5,214.5,37,76,1,376.48,254.16,0
181,3,500.5,226.5,30,84,1,518.14,267.92,0
181,4,588.5,220.5,34,86,1,605.86,267.69,0
181,5,591.5,132.5,17,51,1,600.61,159.41,0
182,1,198.5,166.5,25,47,1,211.22,189.42,0
182,2,359.5,213.5,28,77,1,370,253.14,0
182,3,508.5,225.5,31,85,1,521.81,266.85,0
182,4,588.5,133.5,22,66,1,598.06,167.22,0
182,5,596.5,221.5,35,87,1,611.72,261.5,0
183,1,193.5,165.5,24,61,1,205.55,192.22,0
183,2,352.5,213.5,21,77,1,362.94,250.47,0
183,3,507.5,226.5,37,89,1,525.92,264.88,0
183,4,582.5,132.5,22,67,1,594.66,162.94,0
183,5,598.5,222.5,39,89,1,616.63,266.98,0
184,1,186.5,163.5,21,63,1,195.97,193.24,0
184,2,335.5,214.5,34,76,1,351.02,253.62,0
184,3,514.5,230.5,39,90,1,534.5,271.63,0
184,4,576.5,135.5,21,69,1,587.91,168.28,0
184,5,606.5,226.5,40,87,1,626.82,269.36,0
185,1,181.5,163.5,23,62,1,191.39,190.49,0
185,2,334.5,213.5,31,77,1,345.29,254,0
185,3,522.5,232.5,34,88,1,538.86,272.97,0
185,4,574.5,136.5,21,68,1,584.76,168.55,0
185,5,615.5,227.5,36,87,1,632.73,271.11,0
185,6,684.5,103.5,12,50,1,690.2,130.84,0
186,1,174.5,164.5,25,59,1,186.52,189.68,0
186,2,326.5,212.5,27,76,1,338.92,253.44,0
186,3,529.5,231.5,29,89,1,543.99,272.04,0
186,4,572.5,137.5,20,67,1,580.97,172.27,0
186,5,627.5,227.5,28,87,1,639.77,268.08,0
186,6,684.5,103.5,12,49,1,690.43,130.23,0
187,1,166.5,162.5,22,61,1,176.54,194.48,0
187,2,312.5,211.5,28,77,1,326.39,253.36,0
187,3,538.5,235.5,31,92,1,552.37,277.24,0
187,4,566.5,137.5,13,68,1,573.37,173.32,0
187,5,634.5,228.5,37,88,1,650.77,269.91,0
188,1,159.5,162.5,23,61,1,170.97,188.39,0
188,2,303.5,211.5,36,76,1,320.58,252.19,0
188,3,543.5,237.5,25,91,1,557.04,279.43,0
188,4,561.5,138.5,18,68,1,570.03,171.6,0
188,5,635.5,230.5,38,87,1,656.24,271.34,0
189,1,149.5,162.5,23,58,1,161.63,188.29,0
189,2,297.5,209.5,22,76,1,307.7,248.6,0
189,3,547.5,239.5,36,91,1,564.26,279.66,0
189,4,555.5,140.5,23,65,1,563.41,169.61,0
189,5,647.5,230.5,36,88,1,665.83,275.55,0
190,1,145.5,161.5,25,60,1,157.75,191.59,0
190,2,287.5,208.5,26,77,1,302.17,244.57,0
190,3,547.5,242.5,41,96,1,568.25,281.87,0
190,4,550.5,140.5,24,68,1,557.91,173.93,0
190,5,651.5,231.5,36,90,1,670.57,272.81,0
191,1,143.5,160.5,20,61,1,152.79,188.1,0
191,2,281.5,208.5,30,77,1,297.56,247.91,0
191,3,544.5,139.5,21,69,1,554.41,175.45,0
191,4,550.5,245.5,41,96,1,571.55,286.22,0
191,5,655.5,233.5,34,92,1,674.17,272.74,0
192,1,140.5,160.5,20,60,1,148.89,188.96,0
192,2,272.5,206.5,34,77,1,292.42,246.11,0
192,3,538.5,139.5,22,71,1,550.04,169.26,0
192,4,556.5,248.5,40,94,1,575.22,289.01,0
192,5,659.5,235.5,34,93,1,677.36,277.22,0
193,1,131.5,161.5,19,57,1,138.63,185.91,0
193,2,269.5,203.5,22,75,1,281.37,244.46,0
193,3,530.5,143.5,25,70,1,543.05,178.03,0
193,4,571.5,249.5,23,94,1,583.28,295.14,0
193,5,665.5,238.5,36,91,1,683.84,280.33,0
193,6,686.5,100.5,15,51,1,694.04,125.38,0
194,1,125.5,160.5,23,58,1,134.39,188.03,0
194,2,261.5,203.5,29,75,1,277.24,241.13,0
194,3,529.5,144.5,23,69,1,538.85,178.89,0
194,4,575.5,252.5,26,97,1,587.56,296.83,0
194,5,672.5,239.5,33,90,1,687.65,284.12,0
194,6,685.5,100.5,16,51,1,693.66,126.15,0
195,1,119.5,158.5,21,46,1,128.82,180.39,0
195,2,259.5,203.5,29,74,1,272.38,239.7,0
195,3,528.5,144.5,17,70,1,534.76,181.97,0
195,4,575.5,254.5,33,97,1,592.65,300.06,0
195,5,678.5,241.5,30,91,1,692.34,285.73,0
195,6,685.5,100.5,16,50,1,693.33,125.75,0
196,1,109.5,159.5,22,45,1,120.6,182.19,0
196,2,250.5,199.5,22,74,1,261.29,237.12,0
196,3,518.5,144.5,16,70,1,526.88,185.15,0
196,4,587.5,256.5,33,96,1,602.24,303.83,0
196,5,680.5,246.5,39,92,1,701.24,290.56,0
196,6,684.5,102.5,16,46,1,692.64,125.55,0
197,1,106.5,159.5,24,58,1,117.09,188.17,0
197,2,242.5,198.5,25,74,1,256.61,231.4,0
197,3,510.5,145.5,24,71,1,523.27,180.08,0
197,4,591.5,258.5,36,99,1,606.88,302.14,0
197,5,683.5,101.5,16,47,1,692.04,125.7,0
197,6,683.5,246.5,38,92,1,706,292.14,0
198,1,103.5,157.5,19,59,1,112.23,184.78,0
198,2,237.5,198.5,28,74,1,253,236.08,0
198,3,504.5,147.5,30,71,1,519.33,180.76,0
198,4,593.5,261.5,38,102,1,611.73,308.1,0
198,5,683.5,102.5,16,46,1,691.61,125.57,0
198,6,692.5,247.5,35,91,1,709.84,294.36,0
199,1,96.5,158.5,20,43,1,104.53,180.11,0
199,2,231.5,191.5,21,78,1,243.44,230.02,0
199,3,500.5,147.5,26,71,1,511.19,185.82,0
199,4,608.5,266.5,32,99,1,622.46,313.73,0
199,5,680.5,102.5,18,47,1,689.9,126.57,0
199,6,697.5,250.5,37,99,1,717.47,293.95,0
200,1,90.5,157.5,21,57,1,99.31,182.3,0
200,2,229.5,191.5,20,76,1,239.18,233.31,0
200,3,495.5,147.5,23,72,1,507.16,181.2,0
200,4,614.5,265.5,25,101,1,628.67,311.49,0
200,5,679.5,101.5,18,50,1,689.09,126.68,0
200,6,701.5,253.5,36,99,1,720.49,297.98,0
201,1,87.5,157.5,22,56,1,95.38,184.59,0
201,2,220.5,191.5,28,75,1,234.95,229.97,0
201,3,490.5,148.5,25,73,1,502.85,181.35,0
201,4,619.5,267.5,29,101,1,634.07,317.39,0
201,5,679.5,101.5,17,50,1,688.46,125.66,0
201,6,707.5,256.5,34,96,1,723.65,301.35,0
202,1,76.5,156.5,21,57,1,86.774,183.06,0
202,2,216.5,191.5,25,72,1,225.05,228.41,0
202,3,481.5,150.5,29,74,1,494.59,187.28,0
202,4,625.5,273.5,35,103,1,645.22,321.88,0
202,5,678.5,103.5,16,49,1,687,124.91,0
202,6,717.5,258.5,32,95,1,731.4,307.47,0
203,1,72.5,156.5,23,57,1,83.472,185.38,0
203,2,208.5,191.5,23,71,1,220.12,227.31,0
203,3,482.5,152.5,24,72,1,489.5,190.36,0
203,4,631.5,276.5,40,101,1,650.56,325.94,0
203,5,702.5,104.5,12,49,1,708.7,131.86,0
203,6,720.5,260.5,30,99,1,734.91,310.47,0
204,1,69.5,155.5,22,57,1,79.29,182.85,0
204,2,202.5,190.5,24,72,1,215.77,221.74,0
204,3,477.5,152.5,19,72,1,484.68,191.44,0
204,4,634.5,277.5,42,100,1,654.65,325.29,0
204,5,677.5,102.5,16,51,1,685.8,125.54,0
204,6,720.5,263.5,35,99,1,738.9,311.97,0
205,1,63.5,154.5,19,56,1,71.588,183.58,0
205,2,192.5,190.5,29,71,1,208.05,226.21,0
205,3,463.5,152.5,24,73,1,475.31,192.38,0
205,4,638.5,284.5,49,106,1,663.04,329.43,0
205,5,677.5,104.5,34,51,1,693.45,129.05,0
205,6,726.5,266.5,39,98,1,747.94,315.5,0
206,1,60.5,154.5,19,41,1,67.862,176.21,0
206,2,188.5,189.5,24,70,1,202.32,222.81,0
206,3,454.5,154.5,32,73,1,471.08,191.42,0
206,4,643.5,287.5,45,107,1,666.01,333.99,0
206,5,676.5,104.5,35,52,1,692.03,129.52,0
206,6,733.5,266.5,35,99,1,751.82,316.31,0
207,1,56.5,155.5,18,53,1,63.444,178.34,0
207,2,188.5,188.5,20,71,1,198.25,225.5,0
207,3,455.5,155.5,31,72,1,466.72,191.69,0
207,4,647.5,288.5,43,106,1,669.13,335.18,0
207,5,674.5,104.5,16,49,1,682.42,130.25,0
207,6,738.5,268.5,30,101,1,754.83,314.93,0
208,1,44.5,152.5,21,56,1,55.247,177,0
208,2,179.5,189.5,27,67,1,189.16,220.69,0
208,3,446.5,154.5,23,74,1,457.29,193.41,0
208,4,655.5,290.5,35,105,1,673.42,338.98,0
208,5,670.5,104.5,17,49,1,679.58,129.57,0
208,6,743.5,274.5,25,104,1,759.47,327.38,0
209,1,40.5,152.5,21,56,1,51.872,179.04,0
209,2,173.5,188.5,28,66,1,183.5,220.32,0
209,3,441.5,154.5,23,75,1,452.33,189.65,0
209,4,656.5,292.5,39,112,1,674.83,342.21,0
209,5,668.5,104.5,18,50,1,678.19,130.58,0
209,6,748.5,278.5,20,100,1,761.15,330.98,0
210,1,38.5,153.5,22,55,1,48.86,180.98,0
210,2,168.5,188.5,22,64,1,178.22,219.89,0
210,3,436.5,155.5,24,73,1,449.14,189.63,0
210,4,656.5,295.5,44,112,1,675.28,344.66,0
210,5,667.5,104.5,17,50,1,676.93,129.93,0
210,6,755.5,292.5,13,86,1,763.52,333.68,0
211,1,32.5,151.5,19,55,1,41.234,176.22,0
211,2,154.5,187.5,25,66,1,168.08,222.45,0
211,3,655.5,297.5,47,110,1,675.16,350.05,0
211,4,666.5,104.5,17,52,1,675.49,128.99,0
212,1,29.5,151.5,19,54,1,38.592,179.95,0
212,2,152.5,187.5,20,65,1,162.44,215.87,0
212,3,657.5,298.5,35,109,1,673.76,352.68,0
212,4,665.5,104.5,17,53,1,675.02,128.67,0
212,5,696.5,109.5,13,50,1,702.67,135.19,0
213,1,27.5,151.5,19,53,1,35.624,175.76,0
213,2,147.5,186.5,25,66,1,159.62,220.14,0
213,3,649.5,299.5,38,110,1,670.01,355.7,0
213,4,665.5,105.5,17,53,1,674.58,128.22,0
214,1,19.5,150.5,19,53,1,27.643,178.56,0
214,2,138.5,186.5,25,67,1,151.06,220.14,0
214,3,638.5,300.5,43,111,1,662.12,359.1,0
214,4,665.5,106.5,17,52,1,674.14,129.47,0
214,5,693.5,114.5,12,46,1,699.62,137.73,0
215,1,14.5,149.5,18,54,1,22.978,172.28,0
215,2,132.5,187.5,29,65,1,146.28,218.35,0
215,3,396.5,160.5,26,75,1,412.47,194.32,0
215,4,638.5,300.5,41,111,1,657.84,361.74,0
215,5,665.5,106.5,17,52,1,673.8,130.76,0
215,6,691.5,109.5,12,50,1,697.93,136.82,0
216,1,10.5,149.5,19,54,1,20.082,174.28,0
216,2,129.5,188.5,29,64,1,140.74,219.01,0
216,3,397.5,161.5,19,74,1,407.66,196.26,0
216,4,637.5,300.5,30,112,1,652,359.38,0
216,5,665.5,106.5,17,52,1,673.68,131.6,0
216,6,689.5,110.5,13,51,1,696.43,136.11,0
217,1,8.5,150.5,20,52,1,17.393,175.8,0
217,2,125.5,187.5,24,65,1,135.17,221.06,0
217,3,396.5,160.5,16,75,1,404.22,200.49,0
217,4,630.5,300.5,28,115,1,644.76,363.52,0
217,5,665.5,106.5,36,56,1,682.58,133.85,0
218,1,4.5,149.5,19,52,1,13.752,173.67,0
218,2,119.5,186.5,19,66,1,129.63,216.34,0
218,3,392.5,160.5,18,76,1,400.07,198.63,0
218,4,609.5,301.5,46,111,1,638.16,365.68,0
218,5,665.5,107.5,35,56,1,682,133.72,0
219,1,0.5,147.5,17,53,1,7.4361,174.94,0
219,2,104.5,187.5,32,65,1,121.41,217.65,0
219,3,372.5,162.5,33,76,1,389.93,202.63,0
219,4,598.5,301.5,51,109,1,624.39,363.26,0
219,5,663.5,109.5,36,56,1,680.61,135.16,0
219,6,751.5,247.5,17,77,1,763.22,294.42,0
220,1,102.5,187.5,23,63,1,115.6,214.76,0
220,2,369.5,163.5,35,75,1,384.79,202.38,0
220,3,598.5,299.5,39,110,1,616.38,360.09,0
220,4,662.5,109.5,36,55,1,679.5,135.69,0
220,5,746.5,244.5,22,83,1,761.65,289.98,0
221,1,100.5,185.5,24,66,1,111.98,217.47,0
221,2,370.5,163.5,28,75,1,379.09,204.35,0
221,3,586.5,298.5,36,111,1,607.56,350.39,0
221,4,661.5,109.5,36,56,1,678.63,135.81,0
221,5,745.5,241.5,23,87,1,758.11,285.55,0
222,1,96.5,185.5,20,66,1,107.69,217.9,0
222,2,364.5,162.5,23,76,1,374.42,204.17,0
222,3,571.5,298.5,45,111,1,599.42,357.19,0
222,4,659.5,109.5,38,56,1,678.77,136.93,0
222,5,740.5,238.5,24,85,1,751.51,282.03,0
223,1,85.5,186.5,30,63,1,99.48,219.14,0
223,2,349.5,164.5,29,74,1,362.61,203.44,0
223,3,560.5,293.5,48,115,1,587.3,354.62,0
223,4,658.5,110.5,39,57,1,678.8,138.48,0
223,5,717.5,236.5,37,85,1,740.8,278.9,0
224,1,83.5,186.5,27,63,1,94.511,221.06,0
224,2,339.5,165.5,38,73,1,357.25,203.79,0
224,3,561.5,290.5,33,114,1,579.76,347.77,0
224,4,657.5,111.5,40,56,1,678.63,138.39,0
224,5,716.5,234.5,34,85,1,735.52,277.13,0
225,1,81.5,186.5,20,63,1,90.335,220.79,0
225,2,338.5,166.5,22,71,1,349.41,199.63,0
225,3,559.5,288.5,29,113,1,572.26,347.59,0
225,4,657.5,112.5,40,56,1,677.49,139.53,0
225,5,716.5,231.5,26,82,1,729.15,276.15,0
226,1,72.5,185.5,21,63,1,82.018,221.03,0
226,2,331.5,164.5,20,75,1,340.19,202.23,0
226,3,533.5,287.5,44,111,1,559.45,343.89,0
226,4,655.5,111.5,37,57,1,674.43,139.25,0
226,5,704.5,229.5,27,83,1,718.49,271.83,0
227,1,68.5,185.5,23,63,1,78.19,219.22,0
227,2,325.5,164.5,21,75,1,334.74,207.76,0
227,3,532.5,284.5,42,111,1,553.92,343.68,0
227,4,655.5,111.5,36,58,1,673.1,139.9,0
227,5,696.5,228.5,30,83,1,713.16,271.96,0
228,1,61.5,183.5,23,64,1,73.894,216.41,0
228,2,311.5,165.5,34,73,1,329.98,201.9,0
228,3,525.5,282.5,39,106,1,547.36,339.62,0
228,4,655.5,112.5,36,58,1,672.18,140.66,0
228,5,695.5,225.5,25,84,1,708.16,267.7,0
228,6,751.5,317.5,17,90,1,764.09,363.12,0
229,1,57.5,183.5,22,63,1,69.662,214.61,0
229,2,308.5,166.5,36,71,1,324.9,202.88,0
